trials,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
quadruped,0.460359096527,0.42412301898,0.544279158115,0.500901222229,0.523447215557,0.523858904839,0.528007149696,0.467796951532,0.50091034174,0.479441702366,0.499520987272,0.510704934597,0.531364738941,0.484634488821,0.512429893017,0.435469835997,0.493301957846,0.522190690041,0.494391351938,0.501188993454,0.508758664131,0.482306003571,0.47138273716,0.440929174423,0.511246681213,0.553663671017,0.505311310291,0.521375119686,0.532774090767,0.473430722952
branchbot,0.516459524632,0.489714562893,0.537996649742,0.489361137152,0.502556979656,0.45898988843,0.49206379056,0.46661990881,0.481803953648,0.487346321344,0.518113315105,0.512430787086,0.517001926899,0.468135744333,0.504303336143,0.529324710369,0.451689422131,0.506942927837,0.491090983152,0.459847390652,0.50847607851,0.494723469019,0.493467241526,0.470800489187,0.532736122608,0.482697814703,0.454920053482,0.532818436623,0.523426711559,0.535434901714
treebot,0.50623601675,0.51351416111,0.470041066408,0.470561414957,0.479347676039,0.518419861794,0.497051149607,0.497884571552,0.477647781372,0.507111907005,0.514488458633,0.469094514847,0.444822996855,0.490026950836,0.470994621515,0.490915447474,0.556222379208,0.513223826885,0.471109569073,0.493439853191,0.48640704155,0.523873090744,0.500723659992,0.525133669376,0.514429152012,0.447761505842,0.409991979599,0.521725475788,0.527651250362,0.496163994074
snakebot,0.50846850872,0.472882598639,0.46472582221,0.516369283199,0.478152304888,0.490665048361,0.520157396793,0.469109684229,0.492743700743,0.51493948698,0.502477705479,0.519161045551,0.52324205637,0.461568146944,0.496920078993,0.483935296535,0.517514526844,0.467210769653,0.479634910822,0.469907432795,0.525853574276,0.527821183205,0.500640511513,0.508541285992,0.501970887184,0.499659985304,0.510507583618,0.482976108789,0.498245090246,0.50258654356
tablebot,0.529576897621,0.474533706903,0.524742901325,0.508246660233,0.513251721859,0.493083059788,0.478795737028,0.507628381252,0.477740228176,0.53397923708,0.504043579102,0.459560573101,0.517396271229,0.527043521404,0.491981506348,0.496829718351,0.51339006424,0.554094672203,0.49469807744,0.530560731888,0.489626318216,0.532783031464,0.497077465057,0.474414676428,0.507492721081,0.510956406593,0.472000688314,0.488608747721,0.483884066343,0.457209914923
starfishbot,0.540142655373,0.479333639145,0.494743347168,0.524747729301,0.512653648853,0.460132628679,0.484197348356,0.527126193047,0.393586158752,0.51376003027,0.545312941074,0.484617441893,0.542293667793,0.493038266897,0.482361227274,0.517173290253,0.547147870064,0.461352437735,0.439384311438,0.456938326359,0.507759511471,0.489980310202,0.473846316338,0.566603124142,0.483779281378,0.514651715755,0.538938760757,0.497748285532,0.434297800064,0.510775029659
spherebot,0.524952590466,0.507044255733,0.472516477108,0.512722074986,0.491109788418,0.498173743486,0.504751086235,0.512436330318,0.557543694973,0.527759134769,0.450928211212,0.477822303772,0.508351385593,0.5508492589,0.495224267244,0.517226219177,0.527602493763,0.491536349058,0.502267956734,0.457326084375,0.492234110832,0.470727473497,0.497902184725,0.448404103518,0.53949958086,0.499268531799,0.542033195496,0.477209180593,0.462795346975,0.561566710472
crabbot,0.493740469217,0.501895010471,0.496500521898,0.532429993153,0.474464356899,0.468529492617,0.518747627735,0.492284357548,0.492606550455,0.474700599909,0.487288415432,0.54525244236,0.481305748224,0.512252449989,0.485596716404,0.486204892397,0.504906177521,0.47281613946,0.484852254391,0.430358201265,0.513350844383,0.531819760799,0.513221859932,0.527366816998,0.528683125973,0.484883904457,0.518316924572,0.53632247448,0.469704121351,0.498343139887
