trials,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
quadruped,0.444455832243,0.452098995447,0.407478064299,0.541253566742,0.515763163567,0.440978199244,0.394018679857,0.384134709835,0.43549695611,0.497417747974,0.43289026618,0.381561279297,0.483403921127,0.429921060801,0.455024987459,0.571428596973,0.33805295825,0.480076789856,0.436110913754,0.460884153843,0.456151455641,0.320258647203,0.344403356314,0.34757745266,0.337453961372,0.469729334116,0.423904418945,0.306262940168,0.335967421532,0.424079060555
branchbot,0.359747499228,0.361050844193,0.367170184851,0.497199743986,0.33956822753,0.417912185192,0.342731803656,0.312933683395,0.332586437464,0.323772221804,0.324185192585,0.246165841818,0.423487186432,0.322308599949,0.364239633083,0.38002422452,0.290942668915,0.221537828445,0.337285935879,0.245913252234,0.38167616725,0.433775395155,0.179685637355,0.223354682326,0.315779685974,0.17976076901,0.329996079206,0.401896357536,0.323781520128,0.396217793226
treebot,0.306935638189,0.301648586988,0.337039202452,0.369333684444,0.375085830688,0.349526822567,0.356749296188,0.445167005062,0.394774615765,0.263775467873,0.299525797367,0.356082648039,0.186863690615,0.360440999269,0.316956371069,0.394371539354,0.288752764463,0.413046747446,0.305650740862,0.360471576452,0.255919486284,0.281489700079,0.25794672966,0.420003920794,0.300122231245,0.391887456179,0.398080825806,0.418417602777,0.319324493408,0.260482877493
snakebot,0.307987987995,0.485746115446,0.466219216585,0.453827232122,0.386021673679,0.449599951506,0.469992637634,0.396710604429,0.538588047028,0.492374956608,0.510360658169,0.412359654903,0.417984038591,0.505420327187,0.401472836733,0.59245711565,0.486023485661,0.48908752203,0.52141481638,0.449002712965,0.516735374928,0.459113806486,0.460064679384,0.568510711193,0.441822618246,0.48185300827,0.394012778997,0.375083684921,0.281402111053,0.442118257284
tablebot,0.328237473965,0.495883762836,0.123401418328,0.201360732317,0.221046954393,0.286383420229,0.405736297369,0.381496250629,0.107909783721,0.431902498007,0.493063658476,0.0605095252395,0.111084453762,0.123664692044,0.239371851087,0.234780147672,0.155577167869,0.317035734653,0.168017998338,0.187054261565,0.0462888590991,0.24002866447,0.0697473809123,0.238209605217,0.245167791843,0.192720517516,0.23097614944,0.169771924615,0.152773961425,0.211061790586
starfishbot,0.11194050312,0.200577512383,0.0655284449458,0.143280878663,0.228423982859,0.16982921958,0.0964720323682,0.288685083389,0.215967014432,0.265004605055,0.186734706163,0.176755666733,0.0761713385582,0.181343406439,0.315180629492,0.15181197226,0.144182279706,0.277214765549,0.215208441019,0.0,0.356457710266,0.209538862109,0.202836275101,0.139177784324,0.19628418982,0.169399797916,0.0900358185172,0.0899657085538,0.190538883209,0.347840666771
spherebot,0.435785681009,0.315502256155,0.302836209536,0.411500960588,0.33087849617,0.419688910246,0.543011665344,0.476721763611,0.439630299807,0.374396413565,0.295487821102,0.314139038324,0.306398928165,0.296985596418,0.379064083099,0.442063987255,0.501428842545,0.412835538387,0.275857567787,0.452044010162,0.285552412271,0.504987299442,0.466639876366,0.452289491892,0.432432025671,0.380430221558,0.382398843765,0.393785476685,0.434063047171,0.344327300787
crabbot,0.308198183775,0.285878628492,0.219616934657,0.428358852863,0.270282894373,0.290279328823,0.403054237366,0.381394594908,0.37111261487,0.334470897913,0.370426982641,0.3001088202,0.344241112471,0.290962934494,0.31696754694,0.371575564146,0.257879734039,0.366934299469,0.428571432829,0.397056162357,0.414944887161,0.241823866963,0.280909538269,0.238454952836,0.463370114565,0.323087930679,0.436704307795,0.329897731543,0.223350897431,0.409868150949
