trials,0,1,2,3,4,5,6,7,8,9
quadruped,0.370710104704,0.506720840931,0.48225107789,0.487700402737,0.447909832001,0.449313819408,0.467930078506,0.395638227463,0.482854783535,0.413802921772
branchbot,0.436276972294,0.453902423382,0.468811661005,0.49881362915,0.42073982954,0.508229494095,0.472911834717,0.385031461716,0.4581643641,0.508681893349
treebot,0.354795515537,0.397375524044,0.377502143383,0.432119369507,0.430018573999,0.416247308254,0.457283914089,0.345035016537,0.479337602854,0.417374521494
snakebot,0.492688715458,0.485955297947,0.474049955606,0.367634117603,0.493271976709,0.427774816751,0.506296932697,0.50611525774,0.500158905983,0.438177198172
tablebot,0.428744792938,0.391521513462,0.39763957262,0.531026363373,0.474841177464,0.339418888092,0.376861035824,0.373146951199,0.282353460789,0.387141793966
starfishbot,0.212570458651,0.301095634699,0.314289063215,0.26622158289,0.190918475389,0.316094458103,0.335446178913,0.358119040728,0.310706317425,0.278101414442
spherebot,0.452032953501,0.427661508322,0.470293700695,0.396231591702,0.459796994925,0.414150714874,0.445429563522,0.366470932961,0.42836278677,0.46396484971
crabbot,0.318389981985,0.305854320526,0.273721456528,0.325124800205,0.416504770517,0.29450622201,0.328427731991,0.280789136887,0.238041847944,0.40000000596
