trials,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
snakebot,0.551862895489,0.463420331478,0.473336070776,0.475644737482,0.610960364342,0.510187327862,0.455990105867,0.520892798901,0.458251953125,0.525957286358,0.529847979546,0.429665774107,0.428571432829,0.611297249794,0.503548204899,0.456247895956,0.406057298183,0.49569478631,0.430060952902,0.579689085484,0.516536593437,0.489543676376,0.347637921572,0.494074970484,0.514552652836,0.423983603716,0.47885197401,0.509204924107,0.501756489277,0.487167984247
starfishbot,0.439215451479,0.360500961542,0.517692327499,0.31840839982,0.71697729826,0.511538267136,0.592770159245,0.618521869183,0.268661290407,0.427281230688,0.37374407053,0.384103775024,0.375539511442,0.39714807272,0.312212854624,0.411567211151,0.563746988773,0.433832168579,0.524395346642,0.614899754524,0.50728136301,0.479669243097,0.47354722023,0.380504399538,0.413380771875,0.572098374367,0.451042711735,0.61232727766,0.547617614269,0.410161107779
