trials,0,1,2,3,4,5,6,7,8,9
quadruped,0.478509813547,0.515626072884,0.473598241806,0.496294021606,0.546249389648,0.546922087669,0.455209881067,0.477437764406,0.501092791557,0.420431643724
branchbot,0.451374918222,0.503908157349,0.480366051197,0.481266498566,0.576097846031,0.477084815502,0.518176436424,0.585750281811,0.504560232162,0.442575514317
treebot,0.341469794512,0.281650841236,0.387333840132,0.534322977066,0.503855884075,0.249064475298,0.573076546192,0.261411011219,0.584846615791,0.361312836409
snakebot,0.435476750135,0.43669116497,0.430891662836,0.450922012329,0.413028538227,0.442572265863,0.414173513651,0.477510660887,0.359359294176,0.482399046421
tablebot,0.269968450069,0.527662575245,0.490040391684,0.586110472679,0.547589063644,0.509380161762,0.6875,0.425676137209,0.477267742157,0.433045983315
starfishbot,0.501070022583,0.457958519459,0.51778036356,0.674158871174,0.422116279602,0.289407908916,0.307085484266,0.543328583241,0.485586613417,0.649129450321
spherebot,0.297868847847,0.348167002201,0.263341784477,0.376864075661,0.361695259809,0.329339504242,0.396626293659,0.503949999809,0.392924457788,0.322543025017
crabbot,0.421252071857,0.397670328617,0.55629748106,0.298893362284,0.428334504366,0.411120712757,0.375455468893,0.506685853004,0.511920690536,0.379651218653
