trials,0,1,2,3,4,5,6,7,8,9
quadruped,0.526325762272,0.469683498144,0.41218405962,0.501064002514,0.484489262104,0.542472183704,0.55588054657,0.47301068902,0.560616612434,0.408570200205
treebot,0.55992525816,0.468855857849,0.457243770361,0.417707145214,0.641658425331,0.581770598888,0.393710017204,0.417384386063,0.343633413315,0.585765898228
snakebot,0.587503612041,0.525302112103,0.50693655014,0.514404475689,0.421753704548,0.453010648489,0.502762377262,0.485690206289,0.579659581184,0.541835188866
tablebot,0.511365711689,0.386890411377,0.47427970171,0.316639572382,0.414881408215,0.570753216743,0.513962626457,0.67148321867,0.3266941607,0.426023304462
starfishbot,0.386566877365,0.330826431513,0.485243231058,0.437692821026,0.566746413708,0.575134754181,0.333000391722,0.409349679947,0.584802269936,0.534657001495
spherebot,0.594842195511,0.538952469826,0.432112783194,0.533311247826,0.512168288231,0.482032686472,0.518031954765,0.444828689098,0.515737533569,0.523449540138
