trials,0,1,2,3,4,5,6,7,8,9
quadruped,0.431594371796,0.502772510052,0.401281744242,0.526619434357,0.422330915928,0.358860164881,0.44886559248,0.379630565643,0.393404126167,0.357004791498
branchbot,0.171627044678,0.350595384836,0.404097735882,0.40000000596,0.36114269495,0.376132816076,0.428386032581,0.400073349476,0.305658876896,0.391883522272
treebot,0.221768587828,0.34817507863,0.350098997355,0.315496712923,0.333070576191,0.374110817909,0.28045424819,0.264771878719,0.371579647064,0.239410400391
snakebot,0.491668283939,0.368573725224,0.492156982422,0.399304568768,0.466416031122,0.4452278018,0.439609915018,0.390158325434,0.46906414628,0.490291118622
tablebot,0.319527804852,0.155275374651,0.202708482742,0.359945833683,0.16867607832,0.227409094572,0.26632553339,0.179390102625,0.218862771988,0.158435553312
starfishbot,0.149134173989,0.100342728198,0.230409711599,0.21472749114,0.132341831923,0.218174651265,0.227603748441,0.309086948633,0.265611737967,0.207340791821
spherebot,0.417032063007,0.400660514832,0.444685637951,0.385637581348,0.457611948252,0.377878665924,0.382688760757,0.386649429798,0.362089723349,0.412521779537
crabbot,0.324239552021,0.295867681503,0.259135872126,0.355038911104,0.364004313946,0.303156882524,0.32031455636,0.301079183817,0.250870794058,0.40000000596
